Track name, Artist name, Album, Playlist name, Type, ISRC,,Date
Chocolate Jackalope,Dance Gavin Dance,Mothership,Something,Playlist track,USCA20601169,,2019.11.26
Ghost (Acoustic),Tilian,Future Friends - EP,Something,Playlist track,US3X50713903,,2019.11.26
Favor the Gods,Tilian,Material Me,Something,Playlist track,US3X50713911,,2019.11.26
You're Not Alone,Saosin,Saosin,Something,Playlist track,USEK71527705,,2019.11.26
The Greatest Lie,Circa Survive,On Letting Go,Something,Playlist track,QMBZ91975655,,2019.11.26
Close Your Eyes To See,Circa Survive,On Letting Go,Something,Playlist track,QMRSZ1800510,,2019.11.26
Shark Dad,Dance Gavin Dance,Instant Gratification,Something,Playlist track,US3X51637102,,2019.11.26
Advanced Placement,Watsky,Advanced Placement,Something,Playlist track,TCABW1408059,,2019.11.26
Bloodsucker,Dance Gavin Dance,Artificial Selection,Something,Playlist track,TCAEM1990931,,2019.11.26
Playing Catch With .22,I The Mighty,Oil in Water,Something,Playlist track,US3X51738009,,2019.11.26
Whisper,Burn The Ballroom,Melodies for the Outsiders,Something,Playlist track,TCAEL1970631,,2020.01.22
Kiss Me You Animal,Burn The Ballroom,Kiss Me You Animal,Something,Playlist track,USI2R0750312,,2020.01.22
The Sound of Breathing,I The Mighty,Where the Mind Wants to Go / Where You Let It Go,Something,Playlist track,USI2R0750306,,2020.01.22
Welcome Home | Caved In,newhaven,RUOK,Something,Playlist track,USI2R0750315,,2020.01.22
Snake Devil,Scary Kids Scaring Kids,Scary Kids Scaring Kids,Something,Playlist track,USQE91600050,,2020.01.22
A Pistol To My Temple,Scary Kids Scaring Kids,Scary Kids Scaring Kids,Something,Playlist track,USEK71527709,,2020.01.22
Blood Runs Forever,Scary Kids Scaring Kids,Scary Kids Scaring Kids,Something,Playlist track,QMRSZ1900609,,2020.01.22
Ms. California,Beach Bunny,Ms. California,Something,Playlist track,USWB11700398,,2020.01.22
Eagle vs. Crows,Dance Gavin Dance,Instant Gratification,Something,Playlist track,USWB11701709,,2020.01.22
I DON'T LIKE DARKNESS,Chase Atlantic,PHASES,Something,Playlist track,TCADW1871889,,2020.01.22
Triggered,Chase Atlantic,Chase Atlantic,Something,Playlist track,TCACH1523382,,2020.01.22
Dancer in the Dark,Chase Atlantic,Chase Atlantic,Something,Playlist track,QZHN61958861,,2020.01.22
Dead,newhaven,RUOK,Something,Playlist track,AUI441600153,,2020.01.22
Long Sleeves and Nicotine,newhaven,Newhaven,Something,Playlist track,USHR21711109,,2020.02.14
Loved Forever,Scary Kids Scaring Kids,Loved Forever,Something,Playlist track,USHR21711105,,2020.02.14
Refuge,Northlane,Equinox,Something,Playlist track,USRC11300075,,2020.02.14
Flesh and Bone,Circa Survive,The Amulet (Deluxe),Something,Playlist track,USUM71703493,,2020.02.14
At Night It Gets Worse,Circa Survive,The Amulet (Deluxe),Something,Playlist track,USHM20571057,,2020.02.14
Tap Out,The Strokes,Comedown Machine,Something,Playlist track,USRC10100771,,2020.02.14
The Violence,Rise Against,Wolves,Something,Playlist track,USRC10100764,,2020.02.14
Dirty Minds,Here Come The Mummies,Everlasting Party,Something,Playlist track,USQE91600054,,2020.02.14
Soma,The Strokes,Is This It,Something,Playlist track,USF281619604,,2020.02.18
Barely Legal,The Strokes,Is This It,Something,Playlist track,USRC11801773,,2020.02.18
Cloud 9,Beach Bunny,Cloud 9,Something,Playlist track,USRE11900336,,2020.02.18
Lemonade,Dwellings,Lavender Town,Something,Playlist track,USRE11900382,,2020.02.18
This Is America,Childish Gambino,This Is America,Something,Playlist track,USRE11900383,,2020.02.25
Father of All...,Green Day,Father of All...,Something,Playlist track,USF271010006,,2020.02.25
"Fire, Ready, Aim",Green Day,Father of All...,Something,Playlist track,USWB11902640,,2020.02.25
Oh Yeah!,Green Day,Father of All...,Something,Playlist track,NLA321900077,,2020.02.25
I Thought You'd Be Dead By Now,"Us, From Outside",Inspired By The Threat Of Failure,Something,Playlist track,USEK71530812,,2020.02.25
Set Me Free,Avenged Sevenfold,Set Me Free,Something,Playlist track,GBAHT2000001,,2020.02.25
Brand New Numb,Motionless In White,Disguise,Something,Playlist track,TCAEH1930150,,2020.02.25
And I Told Them I Invented Times New Roman (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Something,Playlist track,QZFYX2027111,,2020.02.25
Annabelle,Creeper,Annabelle,Something,Playlist track,USHR21711122,,2020.02.25
Don't Waste It,newhaven,RUOK,Something,Playlist track,QM4TW2011030,,2020.02.25
Street Spirit,John Dolmayan,Street Spirit,Something,Playlist track,USRE11900384,,2020.02.25
Dyed In The Wool,Circa Survive,Blue Sky Noise (Deluxe - Remastered),Something,Playlist track,USRE11900385,,2020.02.25
Undermine,Watsky,Undermine,Something,Playlist track,USRE11900386,,2020.02.25
Meet Me on the Roof,Green Day,Father of All...,Something,Playlist track,USRE11900387,,2020.02.25
I Was a Teenage Teenager,Green Day,Father of All...,Something,Playlist track,USRE11900388,,2020.02.25
Stab You in the Heart,Green Day,Father of All...,Something,Playlist track,USRE11900389,,2020.02.25
Sugar Youth,Green Day,Father of All...,Something,Playlist track,USRE11900390,,2020.02.25
Junkies on a High,Green Day,Father of All...,Something,Playlist track,USEK71530801,,2020.02.25
Take the Money and Crawl,Green Day,Father of All...,Something,Playlist track,USHM80693938,,2020.02.25
Graffitia,Green Day,Father of All...,Something,Playlist track,USRC11902731,,2020.02.25
Alex English (Tree City Sessions),Dance Gavin Dance,Tree City Sessions,Something,Playlist track,USF281619606,,2020.02.25
Pants,Here Come The Mummies,Single Entendre,Something,Playlist track,USWU31000135,,2020.02.25
At The Door,The Strokes,At The Door,Something,Playlist track,USRE11900291,,2020.02.25
Snake Charmer,Dwellings,Snake Charmer,Something,Playlist track,USRE11900293,,2020.02.25
The New Flesh,Bayside,Killing Time,Something,Playlist track,USRE11900294,,2020.02.25
Mover Awayer,Hobo Johnson,The Fall of Hobo Johnson,Something,Playlist track,USRE11900297,,2020.02.25
You & the Cockroach,Hobo Johnson,The Fall of Hobo Johnson,Something,Playlist track,USRE11900298,,2020.02.25
Subaru Crosstrek XV,Hobo Johnson,The Fall of Hobo Johnson,Something,Playlist track,USRE11900301,,2020.02.25
All in My Head,Hobo Johnson,The Fall of Hobo Johnson,Something,Playlist track,USSM17800845,,2020.02.25
Ode to Justin Bieber (feat. Jack Shoot & JMSEY),Hobo Johnson,The Fall of Hobo Johnson,Something,Playlist track,USQE91600046,,2020.02.25
I Want a Dog,Hobo Johnson,The Fall of Hobo Johnson,Something,Playlist track,USQE91600047,,2020.02.25
September,"Earth, Wind & Fire",September,Something,Playlist track,USQE91600048,,2020.02.25
Promises,Beach Bunny,Promises,Something,Playlist track,USQE91600049,,2020.02.25
Cuffing Season,Beach Bunny,Honeymoon,Something,Playlist track,USQE91600050,,2020.02.25
April,Beach Bunny,Honeymoon,Something,Playlist track,USQE91600051,,2020.02.25
Rearview,Beach Bunny,Honeymoon,Something,Playlist track,USQE91600052,,2020.02.25
Ms. California,Beach Bunny,Honeymoon,Something,Playlist track,USQE91600053,,2020.02.25
Colorblind,Beach Bunny,Honeymoon,Something,Playlist track,USQE91600054,,2020.02.25
Racetrack,Beach Bunny,Honeymoon,Something,Playlist track,USA6G1661502,,2020.02.25
Dream Boy,Beach Bunny,Honeymoon,Something,Playlist track,USRC11902729,,2020.02.25
Cloud 9,Beach Bunny,Honeymoon,Something,Playlist track,QMRSZ2000080,,2020.02.25
DVP,PUP,The Dream Is Over,Something,Playlist track,USF281620801,,2020.02.25
Bad Decisions,The Strokes,Bad Decisions,Something,Playlist track,GBAHT2000117,,2020.02.25
Prisoner,Dance Gavin Dance,Prisoner,Something,Playlist track,QMRSZ1600575,,2020.02.25
Pick Up Before You Go,Dwellings,Pick Up Before You Go,Something,Playlist track,USRE11200473,,2020.03.04
Cyanide,Creeper,Cyanide,Something,Playlist track,USRE11200474,,2020.03.04
Flossie Dickey Bounce,Dance Gavin Dance,Mothership,Something,Playlist track,USRE10602907,,2020.03.04
The World Is Ugly,My Chemical Romance,Number Three,Something,Playlist track,USRE10602909,,2020.03.12
The Light Behind Your Eyes,My Chemical Romance,Number Three,Something,Playlist track,QM4TW2092459,,2020.03.12
I Don't Love You,My Chemical Romance,The Black Parade,Something,Playlist track,USRC10100767,,2020.03.12
Cancer,My Chemical Romance,The Black Parade,Something,Playlist track,QMBZ91975655,,2020.03.12
Best Friend the Floor,Watsky,Placement,Something,Playlist track,QM4TW2095475,,2020.03.13
New York City Cops,The Strokes,Hard To Explain/New York City Cops,Something,Playlist track,QM4TW2011030,,2020.03.27
Advanced Placement,Watsky,Placement,Something,Playlist track,QM4TW2095481,,2020.03.27
Savage,Watsky,Placement,Something,Playlist track,QM4TW2095498,,2020.03.27
Undermine,Watsky,Placement,Something,Playlist track,USHR21711110,,2020.03.27
Dreams & Boxes,Watsky,Placement,Something,Playlist track,QMRSZ2000086,,2020.03.27
Embrace the Quake,Watsky,Placement,Something,Playlist track,USL4R1817766,,2020.03.28
The Amulet,Circa Survive,The Amulet (Deluxe),Something,Playlist track,USEK71112301,,2020.03.28
Strawberry's Wake,Dance Gavin Dance,Strawberry's Wake,Something,Playlist track,US3X51429208,,2020.03.28
Awe at All Angles,Moon Tooth,Crux,Something,Playlist track,USUYG1106794,,2020.04.10
Spooks,Dance Gavin Dance,Downtown Battle Mountain II,Something,Playlist track,US3X51326901,,2020.04.10
Wolf in Sheep's Clothing (feat. William Beckett),Set It Off,Duality,Something,Playlist track,USF281619610,,2020.04.10
"Tiny Glowing Screens, Pt. 3",Watsky,x Infinity,Something,Playlist track,TCABP1342491,,2020.04.10
Orange Time Machines Care,A Lot Like Birds,Conversation Piece,Something,Playlist track,USQU70901401,,2020.04.10
A.T.M. (At The Moment),Dwellings,Lavender Town,Something,Playlist track,GBDHC0928205,,2020.04.10
Heaven Runs on Oil,Nightmare Of You,Nightmare of You,Something,Playlist track,USSTT1200079,,2020.04.10
Symmetry,Title Fight,The Last Thing You Forget,Something,Playlist track,USTC00946984,,2020.04.14
Hyperdrive,Devin Townsend,Ziltoid the Omniscient,Something,Playlist track,USJV60700004,,2020.04.14
Early Retirement,Handguns,Angst,Something,Playlist track,USJV60700002,,2020.04.14
I Think I'm Getting Older,Nightmare Of You,Infomaniac,Something,Playlist track,TCABP1342482,,2020.04.14
Bang,Nightmare Of You,Bang,Something,Playlist track,TCABP1342487,,2020.04.14
I Was Never A Normal Boy,Nightmare Of You,Bang,Something,Playlist track,USHR21680006,,2020.04.14
My Name Is Trouble,Nightmare Of You,Nightmare of You,Something,Playlist track,USHR21280011,,2020.04.19
Ode to Serotonin,Nightmare Of You,Nightmare of You,Something,Playlist track,TCABP1342489,,2020.04.19
Rumspringa (Return to Heartbreak Road),Bayside,Vacancy,Something,Playlist track,TCABP1342490,,2020.04.19
The Whitest Lie,Bayside,Cult White Edition,Something,Playlist track,USWU31000129,,2020.04.19
In the Bathroom Is Where I Want You,Nightmare Of You,Nightmare of You,Something,Playlist track,USHR21280009,,2020.04.19
The Studded Cinctures,Nightmare Of You,Nightmare of You,Something,Playlist track,QMFME1900604,,2020.04.19
Mona Lisa,Bayside,Killing Time,Something,Playlist track,QZFZ62054829,,2020.04.19
Objectivist On Fire,Bayside,Cult,Something,Playlist track,USEE19900304,,2020.04.19
Did My Best,The Voidz,Did My Best,Something,Playlist track,USA6G1454103,,2020.04.19
Memories,Foxera,Memories,Something,Playlist track,USRC11902726,,2020.04.19
Bitches,Mindless Self Indulgence,Frankenstein Girls Will Seem Strangely Sexy,Something,Playlist track,USRC11902727,,2020.04.19
"Dance Gavin Dance (w Tilian, Jonny Craig & Kurt Travis) - Uneasy Hearts Weigh the Most LIVE!",,,Something,Playlist track,USRC11902728,,2020.04.19
Mabu,PUP,PUP,Something,Playlist track,USRC11902729,,2020.04.24
The Adults Are Talking,The Strokes,The New Abnormal,Something,Playlist track,USRC11902730,,2020.04.24
Selfless,The Strokes,The New Abnormal,Something,Playlist track,USRC11902731,,2020.04.24
Brooklyn Bridge To Chorus,The Strokes,The New Abnormal,Something,Playlist track,USRC11902732,,2020.04.24
Bad Decisions,The Strokes,The New Abnormal,Something,Playlist track,USRC11902733,,2020.04.24
Eternal Summer,The Strokes,The New Abnormal,Something,Playlist track,USRC11902734,,2020.04.24
At The Door,The Strokes,The New Abnormal,Something,Playlist track,USP6L1700237,,2020.04.24
Why Are Sundays So Depressing,The Strokes,The New Abnormal,Something,Playlist track,USP6L1700236,,2020.04.24
Not The Same Anymore,The Strokes,The New Abnormal,Something,Playlist track,USDY41758677,,2020.04.24
Ode To The Mets,The Strokes,The New Abnormal,Something,Playlist track,USUG11901381,,2020.04.24
Automatic Line,Albert Hammond Jr,Etchings,Something,Playlist track,USCGH1734819,,2020.04.24
Had to Try,Albert Hammond Jr,Etchings,Something,Playlist track,QMRSZ2000080,,2020.04.24
Lo Que Siento,Cuco,Lo Que Siento,Something,Playlist track,QMRSZ2000081,,2020.04.24
Best Friend,Cuco,Para Mi,Something,Playlist track,QMRSZ2000082,,2020.04.24
Lava Lamp,Cuco,Songs4u,Something,Playlist track,QMRSZ2000083,,2020.04.24
Prisoner,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000084,,2020.04.29
Lyrics Lie,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000085,,2020.04.29
Calentamiento Global,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000086,,2020.04.29
Three Wishes,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000087,,2020.04.29
One in a Million,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000088,,2020.04.29
Parody Catharsis,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000089,,2020.04.29
Strawberry's Wake,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000090,,2020.04.29
Born To Fail,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000091,,2020.04.29
Parallels,Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000092,,2020.04.29
Night Sway,Dance Gavin Dance,Afterburner,Something,Playlist track,USYFZ1924103,,2020.04.29
Say Hi,Dance Gavin Dance,Afterburner,Something,Playlist track,USZZ81110111,,2020.04.29
Nothing Shameful (feat. Andrew Wells),Dance Gavin Dance,Afterburner,Something,Playlist track,USZZ81110109,,2020.04.29
Into The Sunset (feat. Bilmuri),Dance Gavin Dance,Afterburner,Something,Playlist track,QMRSZ2000490,,2020.04.29
BLOODMONEY,Poppy,I Disagree,Something,Playlist track,QMMUK1800012,,2020.04.29
King Park,La Dispute,Wildlife,Something,Playlist track,QMRSZ1800505,,2020.06.05
The Most Beautiful Bitter Fruit,La Dispute,Wildlife,Something,Playlist track,USRC10900512,,2020.06.05
Anaphylaxis,PUP,Anaphylaxis,Something,Playlist track,QMMUK1800013,,2020.06.05
Blossom,Coletta,Blossom,Something,Playlist track,USEK71320912,,2020.06.05
Shelf Life,Dance Gavin Dance,Artificial Selection,Something,Playlist track,ushm81422503,,2020.06.05
11th Dimension,Julian Casablancas,Phrazes For The Young,Something,Playlist track,ushm81422497,,2020.06.05
Raspberry Cough,Coletta,Raspberry Cough,Something,Playlist track,FR96X1923004,,2020.06.05
Pussy Vultures,Dance Gavin Dance,Pussy Vultures,Something,Playlist track,FR10S1754534,,2020.06.18
Projectile Comet,Secret Band,Secret Band,Something,Playlist track,QM6N21968939,,2020.06.18
Delete the Believer,Secret Band,Secret Band,Something,Playlist track,QM6N21968940,,2020.06.18
Softly Spoken,Phum Viphurit,Bangkok Balter Club,Something,Playlist track,USF281619607,,2020.06.18
Paper Throne,Phum Viphurit,Manchild,Something,Playlist track,TCAEL1970648,,2020.06.18
Signal Dreams - Remastered,Small Crush,Small Crush,Something,Playlist track,USUM71016828,,2020.06.18
Right Through,Small Crush,Small Crush,Something,Playlist track,ushm21524471,,2020.06.18
See It Through,Dwellings,Lavender Town,Something,Playlist track,USEK70908002,,2020.06.20
The Professional,newhaven,RUOK,Something,Playlist track,USYFZ2028402,,2020.06.20
All The Stars In Texas,Ludo,Prepare The Preparations,Something,Playlist track,USF281619602,,2020.06.20
What's a Devil to Do?,Harley Poe,Harley Poe and the Dead Vampires,Something,Playlist track,USF281619608,,2020.06.20
NASA,Dance Gavin Dance,Happiness,Something,Playlist track,QM5BK1500004,,2020.06.20
Limits,Bad Omens,Limits,Something,Playlist track,USAT21800737,,2020.06.20
Sins As Wonders,Dwellings,Lavender Town,Something,Playlist track,TCADG1727577,,2020.06.20
Codphish Joe,Dwellings,Lavender Town,Something,Playlist track,TCAEL1970636,,2020.06.20
Violet,Hippo Campus,South,Something,Playlist track,TCAEL1970655,,2020.06.20
These Days,Wallows,Spring EP,Something,Playlist track,TCAEL1970650,,2020.06.20
Attn:,newhaven,RUOK,Something,Playlist track,USEK70908004,,2020.06.20
Pain // Pleasure,newhaven,RUOK,Something,Playlist track,GBAHT2000145,,2020.06.20
Death Of A Strawberry (Acoustic) -Dance Gavin Dance,Dance Gavin Dance,,Something,Playlist track,TCAEL1970662,,2020.06.20
Paradise,newhaven,RUOK,Something,Playlist track,TCABH1270896,,2020.06.20
Stay Up (One More Time),newhaven,RUOK,Something,Playlist track,TCADF1731784,,2020.06.20
Carl Barker,Dance Gavin Dance,Happiness,Something,Playlist track,TCAEL1970658,,2020.07.02
Be My End,Creeper,Be My End,Something,Playlist track,US3X51841701,,2020.07.02
Broken,newhaven,RUOK,Something,Playlist track,USYFZ1452201,,2020.07.02
Give Us a Kiss,Nightmare Of You,Give Us a Kiss,Something,Playlist track,USYFZ1454003,,2020.07.25
Solitaire,Brandon Reilly,Up the River - EP,Something,Playlist track,QZK6N1900765,,2020.07.25
Malédiction,newhaven,RUOK,Something,Playlist track,US5261923161,,2020.07.25
Chasing Ghosts,Calling All Captains,Chasing Ghosts,Something,Playlist track,USEP42012010,,2020.07.25
Birth of The Economic Hit Man,Circa Survive,Violent Waves,Something,Playlist track,QMEZE1708946,,2020.07.31
